ID,USER_ID,SUB,SUB_U,SUB_G,PERIOD,PERIOD_AMOUNT,SOLD_TS,SOLD_MONTH,ACTUAL_START_TS,ACTUAL_END_TS,EXPECTED_END_TS,REFUND_TS,CHARGEBACK_TS,LAG_DAYS_REFUND,PLAN_ID,AUTO_RENEWAL,PRICE,USD_PRICE,MERCHANT_ID,CURRENCY,PREADJ_SUB_NUMBER,SUBSCRIPTION_NUMBER,COHORT_NUMBER,PRODUCT_COHORT,PRODUCT_COHORT_TS,COHORT_NUMBER_U,PRODUCT_COHORT_U,PRODUCT_COHORT_U_TS,FTS_COHORT,FTS_COHORT_TS,RETENTION_NUMBER,RETENTION_COHORT,RETENTION_COHORT_TS,RETENTION_NUMBER_U,RETENTION_COHORT_U,RETENTION_COHORT_U_TS,FTS_SUB,FTS_SUB_U,LAG_DAYS_FROM_PREV_SUB,COUNTRY_CODE,DEVICE,LOC,RETENTION_TYPE,RETENTION_TYPE_U,VUID,NEXT_MERCHANT_ID,NEXT_SOLD_TS,NEXT_START_TS,NEXT_END_TS,NEXT_SUB,NEXT_SUB_U,NEXT_SUB_UPGRADE,PREV_MERCHANT_ID,PREV_SOLD_TS,PREV_START_TS,PREV_END_TS,PREV_SUB,PREV_SUB_U,PREV_SUB_UPGRADE,IS_PREV_FREETRIAL,IS_PREV_FREETRIAL_MERCHANT_ID,STORE_REFERRER,LTR
64299816,XXX,plus yearly,plus yearly,plus,year,1,10/1/2016 23:49,10/1/2016,10/1/2016 23:49,10/1/2017 0:00,10/1/2017,(null),(null),(null),708406,FALSE,69.95,52.42292635,XXX,AUD,1,1,0,10/1/2016,10/1/2016 23:49,0,10/1/2016,10/1/2016 23:49,10/1/2016,10/1/2016 23:49,1,10/1/2016,10/1/2016 23:49,1,10/1/2016,10/1/2016 23:49,plus yearly,plus yearly,(null),AU,desktop,onsite,fts,fts,24551476.2,xxx,10/1/2017 5:27,10/1/2017 5:27,10/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63633583,XXX,plus yearly,plus yearly,plus,year,1,7/1/2016 10:36,7/1/2016,7/1/2016 10:36,7/1/2017 0:00,7/1/2017,(null),(null),(null),708406,FALSE,49.95,54.45718159,XXX,EUR,1,1,0,7/1/2016,7/1/2016 10:36,0,7/1/2016,7/1/2016 10:36,7/1/2016,7/1/2016 10:36,1,7/1/2016,7/1/2016 10:36,1,7/1/2016,7/1/2016 10:36,plus yearly,plus yearly,(null),BE,desktop,onsite,fts,fts,170764859.9,xxx,7/1/2017 9:10,7/1/2017 9:10,7/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64038491,XXX,plus yearly,plus yearly,plus,year,1,8/27/2016 23:26,8/1/2016,8/27/2016 23:26,8/27/2017 0:00,8/27/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,8/1/2016,8/27/2016 23:26,0,8/1/2016,8/27/2016 23:26,8/1/2016,8/27/2016 23:26,1,8/1/2016,8/27/2016 23:26,1,8/1/2016,8/27/2016 23:26,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1746745167.944580543,xxx,8/27/2017 6:11,8/27/2017 6:11,8/27/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60081910,XXX,plus monthly,plus monthly,plus,month,1,1/11/2016 17:04,1/1/2016,1/11/2016 17:04,2/11/2016 0:00,2/11/2016,(null),(null),(null),708407,FALSE,29.95,7.259914946,XXX,PLN,1,1,0,1/1/2016,1/11/2016 17:04,0,1/1/2016,1/11/2016 17:04,1/1/2016,1/11/2016 17:04,1,1/1/2016,1/11/2016 17:04,1,1/1/2016,1/11/2016 17:04,plus monthly,plus monthly,(null),PL,desktop,onsite,fts,fts,pl7704350.1184745018,xxx,3/1/2016 4:18,3/1/2016 4:18,3/1/2017 0:00,plus yearly,plus yearly,1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
61724803,XXX,plus yearly,plus yearly,plus,year,1,2/14/2016 3:51,2/1/2016,2/14/2016 3:51,2/14/2017 0:00,2/14/2017,(null),(null),(null),708406,FALSE,224.95,56.61422588,XXX,ILS,1,1,0,2/1/2016,2/14/2016 3:51,0,2/1/2016,2/14/2016 3:51,2/1/2016,2/14/2016 3:51,1,2/1/2016,2/14/2016 3:51,1,2/1/2016,2/14/2016 3:51,plus yearly,plus yearly,(null),IL,desktop,onsite,fts,fts,pl1260866483.2082858927,xxx,2/14/2017 8:53,2/14/2017 8:53,2/14/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6343526,XXX,pro,pro,pro,year,1,1/19/2016 4:41,1/1/2016,1/19/2016 4:41,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 4:41,0,1/1/2016,1/19/2016 4:41,1/1/2016,1/19/2016 4:41,1,1/1/2016,1/19/2016 4:41,1,1/1/2016,1/19/2016 4:41,pro,pro,(null),DE,desktop,onsite,fts,fts,921627573.1,xxx,1/19/2017 4:49,1/19/2017 4:49,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
60442410,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 3:57,1/1/2016,1/19/2016 3:57,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,49.95,53.33753151,XXX,EUR,1,1,0,1/1/2016,1/19/2016 3:57,0,1/1/2016,1/19/2016 3:57,1/1/2016,1/19/2016 3:57,1,1/1/2016,1/19/2016 3:57,1,1/1/2016,1/19/2016 3:57,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,1732708693,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60808175,XXX,plus yearly,plus yearly,plus,year,1,1/26/2016 10:41,1/1/2016,1/26/2016 10:41,1/26/2017 0:00,1/26/2017,(null),(null),(null),708406,FALSE,49.95,70.69240702,XXX,GBP,1,1,0,1/1/2016,1/26/2016 10:41,0,1/1/2016,1/26/2016 10:41,1/1/2016,1/26/2016 10:41,1,1/1/2016,1/26/2016 10:41,1,1/1/2016,1/26/2016 10:41,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,pl219916034.335241719,xxx,2/22/2017 6:07,2/22/2017 6:07,2/22/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61074647,XXX,plus yearly,plus yearly,plus,year,1,2/3/2016 8:45,2/1/2016,2/3/2016 8:45,2/3/2017 0:00,2/3/2017,(null),(null),(null),708406,FALSE,49.95,54.1443123,XXX,EUR,1,1,0,2/1/2016,2/3/2016 8:45,0,2/1/2016,2/3/2016 8:45,2/1/2016,2/3/2016 8:45,1,2/1/2016,2/3/2016 8:45,1,2/1/2016,2/3/2016 8:45,plus yearly,plus yearly,(null),DE,desktop,onsite,fts,fts,pl144165586.564069662,xxx,2/3/2017 5:42,2/3/2017 5:42,2/3/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60830999,XXX,plus yearly,plus yearly,plus,year,1,1/27/2016 0:20,1/1/2016,1/27/2016 0:20,1/27/2017 0:00,1/27/2017,(null),(null),(null),708406,FALSE,60.86,42.03504579,XXX,AUD,1,1,0,1/1/2016,1/27/2016 0:20,0,1/1/2016,1/27/2016 0:20,1/1/2016,1/27/2016 0:20,1,1/1/2016,1/27/2016 0:20,1,1/1/2016,1/27/2016 0:20,plus yearly,plus yearly,(null),AU,desktop,onsite,fts,fts,355076667.1,xxx,1/27/2017 5:32,1/27/2017 5:32,4/6/2017 2:17,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60559487,XXX,plus yearly,plus yearly,plus,year,1,1/21/2016 9:53,1/1/2016,1/21/2016 9:53,1/21/2017 0:00,1/21/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/21/2016 9:53,0,1/1/2016,1/21/2016 9:53,1/1/2016,1/21/2016 9:53,1,1/1/2016,1/21/2016 9:53,1,1/1/2016,1/21/2016 9:53,plus yearly,plus yearly,(null),IS,desktop,onsite,fts,fts,pl1127003842.1196406940,xxx,1/21/2017 10:20,1/21/2017 10:20,1/21/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
19768396,XXX,plus yearly,plus yearly,plus,year,1,6/25/2018 20:56,6/1/2018,6/25/2018 20:56,6/25/2019 0:00,6/25/2019,(null),(null),(null),1125232,TRUE,82.42,82.42,XXX,USD,1,1,0,6/1/2018,6/25/2018 20:56,0,6/1/2018,6/25/2018 20:56,6/1/2018,6/25/2018 20:56,1,6/1/2018,6/25/2018 20:56,1,6/1/2018,6/25/2018 20:56,plus yearly,plus yearly,(null),(null),tablet,apple,fts,fts,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6343520,XXX,pro,pro,pro,year,1,1/19/2016 4:08,1/1/2016,1/19/2016 4:08,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 4:08,0,1/1/2016,1/19/2016 4:08,1/1/2016,1/19/2016 4:08,1,1/1/2016,1/19/2016 4:08,1,1/1/2016,1/19/2016 4:08,pro,pro,(null),FR,desktop,onsite,fts,fts,1109490422,xxx,1/19/2017 4:49,1/19/2017 4:49,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
6343528,XXX,pro,pro,pro,year,1,1/19/2016 4:45,1/1/2016,1/19/2016 4:45,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 4:45,0,1/1/2016,1/19/2016 4:45,1/1/2016,1/19/2016 4:45,1,1/1/2016,1/19/2016 4:45,1,1/1/2016,1/19/2016 4:45,pro,pro,(null),FR,desktop,onsite,fts,fts,1309589001,xxx,6/15/2017 5:13,6/15/2017 5:13,6/15/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
62050924,XXX,plus yearly,plus yearly,plus,year,1,2/19/2016 19:40,2/1/2016,2/19/2016 19:40,2/19/2017 0:00,2/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,2/1/2016,2/19/2016 19:40,0,2/1/2016,2/19/2016 19:40,2/1/2016,2/19/2016 19:40,1,2/1/2016,2/19/2016 19:40,1,2/1/2016,2/19/2016 19:40,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1108297317,xxx,2/19/2017 6:08,2/19/2017 6:08,2/19/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63149447,XXX,plus yearly,plus yearly,plus,year,1,4/29/2016 3:31,4/1/2016,4/29/2016 3:31,4/29/2017 0:00,4/29/2017,(null),(null),(null),708419,TRUE,59.95,59.95,XXX,USD,1,1,0,4/1/2016,4/29/2016 3:31,0,4/1/2016,4/29/2016 3:31,4/1/2016,4/29/2016 3:31,1,4/1/2016,4/29/2016 3:31,1,4/1/2016,4/29/2016 3:31,plus yearly,plus yearly,(null),US,unknown,onsite,fts,fts,(null),xxx,8/19/2017 15:42,8/19/2017 15:42,8/19/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),1,708419-56fb87f3f29b8,(null),397
60442606,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 4:27,1/1/2016,1/19/2016 4:27,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,49.95,53.33753151,XXX,EUR,1,1,0,1/1/2016,1/19/2016 4:27,0,1/1/2016,1/19/2016 4:27,1/1/2016,1/19/2016 4:27,1,1/1/2016,1/19/2016 4:27,1,1/1/2016,1/19/2016 4:27,plus yearly,plus yearly,(null),FR,desktop,onsite,fts,fts,618925273.1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63446053,XXX,plus yearly,plus yearly,plus,year,1,6/7/2016 2:28,6/1/2016,6/7/2016 2:28,6/7/2017 0:00,6/7/2017,(null),(null),(null),708406,FALSE,69.95,50.80195154,XXX,AUD,1,1,0,6/1/2016,6/7/2016 2:28,0,6/1/2016,6/7/2016 2:28,6/1/2016,6/7/2016 2:28,1,6/1/2016,6/7/2016 2:28,1,6/1/2016,6/7/2016 2:28,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1226803700.1391037931,xxx,6/7/2017 4:54,6/7/2017 4:54,6/7/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60442668,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 4:36,1/1/2016,1/19/2016 4:36,1/19/2016 6:34,1/19/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 4:36,0,1/1/2016,1/19/2016 4:36,1/1/2016,1/19/2016 4:36,1,1/1/2016,1/19/2016 4:36,1,1/1/2016,1/19/2016 4:36,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,1432871654,xxx,1/19/2016 6:34,1/19/2016 6:34,1/19/2017 0:00,pro,pro,1,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63237098,XXX,plus yearly,plus yearly,plus,year,1,5/10/2016 6:31,5/1/2016,5/10/2016 6:31,5/10/2017 0:00,5/10/2017,(null),(null),(null),708406,FALSE,49.95,55.298887,XXX,EUR,1,1,0,5/1/2016,5/10/2016 6:31,0,5/1/2016,5/10/2016 6:31,5/1/2016,5/10/2016 6:31,1,5/1/2016,5/10/2016 6:31,1,5/1/2016,5/10/2016 6:31,plus yearly,plus yearly,(null),FI,desktop,onsite,fts,fts,728351510.2,xxx,5/10/2017 9:27,5/10/2017 9:27,5/10/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6343529,XXX,pro,pro,pro,year,1,1/19/2016 4:46,1/1/2016,1/19/2016 4:46,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 4:46,0,1/1/2016,1/19/2016 4:46,1/1/2016,1/19/2016 4:46,1,1/1/2016,1/19/2016 4:46,1,1/1/2016,1/19/2016 4:46,pro,pro,(null),FR,desktop,onsite,fts,fts,pl196179918.1056029324,xxx,2/15/2017 5:26,2/15/2017 5:26,2/15/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
61014245,XXX,plus yearly,plus yearly,plus,year,1,2/2/2016 4:00,2/1/2016,2/2/2016 4:00,2/2/2017 0:00,2/2/2017,(null),(null),(null),708406,FALSE,49.95,54.1443123,XXX,EUR,1,1,0,2/1/2016,2/2/2016 4:00,0,2/1/2016,2/2/2016 4:00,2/1/2016,2/2/2016 4:00,1,2/1/2016,2/2/2016 4:00,1,2/1/2016,2/2/2016 4:00,plus yearly,plus yearly,(null),ES,desktop,onsite,fts,fts,1388204358,xxx,2/2/2017 5:31,2/2/2017 5:31,2/2/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63820276,XXX,plus monthly,plus monthly,plus,month,1,7/28/2016 5:41,7/1/2016,7/28/2016 5:41,8/28/2016 0:00,8/28/2016,(null),(null),(null),708407,FALSE,7.95,8.667359232,XXX,EUR,1,1,0,7/1/2016,7/28/2016 5:41,0,7/1/2016,7/28/2016 5:41,7/1/2016,7/28/2016 5:41,1,7/1/2016,7/28/2016 5:41,1,7/1/2016,7/28/2016 5:41,plus monthly,plus monthly,(null),IT,desktop,onsite,fts,fts,pl1679943943.295958182,xxx,8/28/2016 6:58,8/28/2016 6:58,9/28/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
6343530,XXX,pro,pro,pro,year,1,1/19/2016 4:47,1/1/2016,1/19/2016 4:47,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,225.0268812,XXX,GBP,1,1,0,1/1/2016,1/19/2016 4:47,0,1/1/2016,1/19/2016 4:47,1/1/2016,1/19/2016 4:47,1,1/1/2016,1/19/2016 4:47,1,1/1/2016,1/19/2016 4:47,pro,pro,(null),GB,desktop,onsite,fts,fts,pl399895754.386471045,xxx,1/19/2017 4:49,1/19/2017 4:49,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
60887452,XXX,plus yearly,plus yearly,plus,year,1,1/28/2016 10:43,1/1/2016,1/28/2016 10:43,1/28/2017 0:00,1/28/2017,(null),(null),(null),708406,FALSE,129.95,42.55187536,XXX,TRY,1,1,0,1/1/2016,1/28/2016 10:43,0,1/1/2016,1/28/2016 10:43,1/1/2016,1/28/2016 10:43,1,1/1/2016,1/28/2016 10:43,1,1/1/2016,1/28/2016 10:43,plus yearly,plus yearly,(null),TR,desktop,onsite,fts,fts,195862478.1,xxx,1/28/2017 10:45,1/28/2017 10:45,1/28/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60447264,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 5:05,1/1/2016,1/19/2016 5:05,2/18/2016 0:00,1/19/2017,2/18/2016 11:42,(null),30,708406,FALSE,49.95,70.69240702,XXX,GBP,1,1,0,1/1/2016,1/19/2016 5:05,0,1/1/2016,1/19/2016 5:05,1/1/2016,1/19/2016 5:05,1,1/1/2016,1/19/2016 5:05,1,1/1/2016,1/19/2016 5:05,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,1765224776,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
61953857,XXX,plus yearly,plus yearly,plus,year,1,2/18/2016 4:23,2/1/2016,2/18/2016 4:23,2/18/2017 0:00,2/18/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,2/1/2016,2/18/2016 4:23,0,2/1/2016,2/18/2016 4:23,2/1/2016,2/18/2016 4:23,1,2/1/2016,2/18/2016 4:23,1,2/1/2016,2/18/2016 4:23,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,106161139.6,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60516534,XXX,plus yearly,plus yearly,plus,year,1,1/20/2016 16:11,1/1/2016,1/20/2016 16:11,1/20/2017 0:00,1/20/2017,(null),(null),(null),708406,FALSE,49.95,53.33753151,XXX,EUR,1,1,0,1/1/2016,1/20/2016 16:11,0,1/1/2016,1/20/2016 16:11,1/1/2016,1/20/2016 16:11,1,1/1/2016,1/20/2016 16:11,1,1/1/2016,1/20/2016 16:11,plus yearly,plus yearly,(null),DE,desktop,onsite,fts,fts,pl1855798148.467786630,xxx,1/20/2017 5:18,1/20/2017 5:18,1/20/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6344149,XXX,pro,pro,pro,year,1,1/19/2016 5:00,1/1/2016,1/19/2016 5:00,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,225.0268812,XXX,GBP,1,1,0,1/1/2016,1/19/2016 5:00,0,1/1/2016,1/19/2016 5:00,1/1/2016,1/19/2016 5:00,1,1/1/2016,1/19/2016 5:00,1,1/1/2016,1/19/2016 5:00,pro,pro,(null),GB,desktop,onsite,fts,fts,880370445.1,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
62933735,XXX,plus yearly,plus yearly,plus,year,1,3/30/2016 7:57,3/1/2016,3/30/2016 7:57,3/30/2017 0:00,3/30/2017,(null),(null),(null),708406,FALSE,49.95,54.89941203,XXX,EUR,1,1,0,3/1/2016,3/30/2016 7:57,0,3/1/2016,3/30/2016 7:57,3/1/2016,3/30/2016 7:57,1,3/1/2016,3/30/2016 7:57,1,3/1/2016,3/30/2016 7:57,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl776153809.1333748689,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
60442824,XXX,plus monthly,plus monthly,plus,month,1,1/19/2016 5:27,1/1/2016,1/19/2016 5:27,2/19/2016 0:00,2/19/2016,(null),(null),(null),708407,FALSE,9.95,9.95,XXX,USD,1,1,0,1/1/2016,1/19/2016 5:27,0,1/1/2016,1/19/2016 5:27,1/1/2016,1/19/2016 5:27,1,1/1/2016,1/19/2016 5:27,1,1/1/2016,1/19/2016 5:27,plus monthly,plus monthly,(null),DO,desktop,onsite,fts,fts,pl1062450093.1958289362,xxx,2/19/2016 10:57,2/19/2016 10:57,3/19/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
6344152,XXX,pro,pro,pro,year,1,1/19/2016 5:11,1/1/2016,1/19/2016 5:11,1/19/2017 0:00,1/19/2017,(null),(null),(null),708420,FALSE,159,169.7831333,XXX,EUR,1,1,0,1/1/2016,1/19/2016 5:11,0,1/1/2016,1/19/2016 5:11,1/1/2016,1/19/2016 5:11,1,1/1/2016,1/19/2016 5:11,1,1/1/2016,1/19/2016 5:11,pro,pro,(null),NL,desktop,onsite,fts,fts,pl2044315647.1705034490,xxx,1/19/2017 4:49,1/19/2017 4:49,1/19/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
60447330,XXX,plus yearly,plus yearly,plus,year,1,1/19/2016 5:14,1/1/2016,1/19/2016 5:14,1/19/2017 0:00,1/19/2017,(null),(null),(null),708406,FALSE,49.95,53.33753151,XXX,EUR,1,1,0,1/1/2016,1/19/2016 5:14,0,1/1/2016,1/19/2016 5:14,1/1/2016,1/19/2016 5:14,1,1/1/2016,1/19/2016 5:14,1,1/1/2016,1/19/2016 5:14,plus yearly,plus yearly,(null),NL,desktop,onsite,fts,fts,pl168839926.1233262717,xxx,1/19/2017 4:49,1/19/2017 4:49,1/19/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
6963261,XXX,pro,pro,pro,year,1,9/8/2016 6:28,9/1/2016,9/8/2016 6:28,9/8/2017 0:00,9/8/2017,(null),(null),(null),708420,FALSE,159,175.3523731,XXX,EUR,1,1,0,9/1/2016,9/8/2016 6:28,0,9/1/2016,9/8/2016 6:28,9/1/2016,9/8/2016 6:28,1,9/1/2016,9/8/2016 6:28,1,9/1/2016,9/8/2016 6:28,pro,pro,(null),DE,desktop,onsite,fts,fts,pl112441965.1992832275,xxx,9/8/2017 6:49,9/8/2017 6:49,9/8/2018 0:00,pro,pro,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),893
62641564,XXX,plus yearly,plus yearly,plus,year,1,2/29/2016 16:50,2/1/2016,2/29/2016 16:50,3/1/2017 0:00,2/28/2017,(null),(null),(null),708406,FALSE,224.95,56.61422588,XXX,ILS,1,1,0,2/1/2016,2/29/2016 16:50,0,2/1/2016,2/29/2016 16:50,2/1/2016,2/29/2016 16:50,1,2/1/2016,2/29/2016 16:50,1,2/1/2016,2/29/2016 16:50,plus yearly,plus yearly,(null),IL,desktop,onsite,fts,fts,pl1758952117.348394911,xxx,3/3/2017 15:38,3/3/2017 15:38,3/1/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
66484374,XXX,plus monthly,plus monthly,plus,month,1,4/6/2018 3:03,4/1/2018,4/6/2018 3:03,5/6/2018 0:00,5/6/2018,(null),(null),(null),1023991,FALSE,10,12.11988913,XXX,EUR,1,1,0,4/1/2018,4/6/2018 3:03,0,4/1/2018,4/6/2018 3:03,4/1/2018,4/6/2018 3:03,1,4/1/2018,4/6/2018 3:03,1,4/1/2018,4/6/2018 3:03,plus monthly,plus monthly,(null),NL,desktop,onsite,fts,fts,1933223391,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
61131509,XXX,plus yearly,plus yearly,plus,year,1,2/4/2016 8:16,2/1/2016,2/4/2016 8:16,2/4/2017 0:00,2/4/2017,(null),(null),(null),708406,FALSE,3999.95,50.82718465,XXX,RUB,1,1,0,2/1/2016,2/4/2016 8:16,0,2/1/2016,2/4/2016 8:16,2/1/2016,2/4/2016 8:16,1,2/1/2016,2/4/2016 8:16,1,2/1/2016,2/4/2016 8:16,plus yearly,plus yearly,(null),RU,desktop,onsite,fts,fts,1757540211,xxx,2/4/2017 5:47,2/4/2017 5:47,2/4/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
63761982,XXX,plus yearly,plus yearly,plus,year,1,7/19/2016 19:42,7/1/2016,7/19/2016 19:42,7/19/2017 0:00,7/19/2017,(null),(null),(null),708406,FALSE,62499,54.29942495,XXX,KRW,1,1,0,7/1/2016,7/19/2016 19:42,0,7/1/2016,7/19/2016 19:42,7/1/2016,7/19/2016 19:42,1,7/1/2016,7/19/2016 19:42,1,7/1/2016,7/19/2016 19:42,plus yearly,plus yearly,(null),KR,mobile,onsite,fts,fts,1666835269,xxx,7/19/2017 5:56,7/19/2017 5:56,7/19/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
62986111,XXX,plus monthly,plus monthly,plus,month,1,4/6/2016 16:47,4/1/2016,4/6/2016 16:47,5/6/2016 0:00,5/6/2016,(null),(null),(null),708407,FALSE,7.95,8.897281474,XXX,EUR,1,1,0,4/1/2016,4/6/2016 16:47,0,4/1/2016,4/6/2016 16:47,4/1/2016,4/6/2016 16:47,1,4/1/2016,4/6/2016 16:47,1,4/1/2016,4/6/2016 16:47,plus monthly,plus monthly,(null),FI,desktop,onsite,fts,fts,1556874855,xxx,5/6/2016 3:40,5/6/2016 3:40,6/6/2016 0:00,plus monthly,plus monthly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),222
64459467,XXX,plus yearly,plus yearly,plus,year,1,11/2/2016 15:04,11/1/2016,11/2/2016 15:04,11/2/2017 0:00,11/2/2017,(null),(null),(null),708406,FALSE,49.95,61.11631185,XXX,GBP,1,1,0,11/1/2016,11/2/2016 15:04,0,11/1/2016,11/2/2016 15:04,11/1/2016,11/2/2016 15:04,1,11/1/2016,11/2/2016 15:04,1,11/1/2016,11/2/2016 15:04,plus yearly,plus yearly,(null),GB,desktop,onsite,fts,fts,1482646990,(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
64281459,XXX,plus yearly,plus yearly,plus,year,1,9/29/2016 11:14,9/1/2016,9/29/2016 11:14,9/29/2017 0:00,9/29/2017,(null),(null),(null),708406,FALSE,59.95,59.95,XXX,USD,1,1,0,9/1/2016,9/29/2016 11:14,0,9/1/2016,9/29/2016 11:14,9/1/2016,9/29/2016 11:14,1,9/1/2016,9/29/2016 11:14,1,9/1/2016,9/29/2016 11:14,plus yearly,plus yearly,(null),US,desktop,onsite,fts,fts,pl1138984009.1946959744,xxx,9/29/2017 5:42,9/29/2017 5:42,9/29/2018 0:00,plus yearly,plus yearly,0,(null),(null),(null),(null),(null),(null),(null),0,(null),(null),397
